video_name,caption,emotion
001evy9D-mw_4-5-rgb_front,Hi I'm Ann Myrick and today I'm going to show you how to arrange your China cabinet.,Neutral
001evy9D-mw_5-5-rgb_front,"Now one thing that I am big on is not putting glass, sorry, with glass.",Neutral
001evy9D-mw_6-5-rgb_front,This one a lot of times I'll leave the door open and then I'll hang a picture or I'll hang something on the door but then also you can shut it and when you shut it you see all the pieces without seeing just clear glass.,Negative
001evy9D-mw_7-5-rgb_front,This is Ann Myrick and those are ways to work with your China cabinet.,Neutral
001evy9D-mw_8-5-rgb_front,"This has a glass door and when I see China cabinets that only have, many many times what people will do is people will not add weight.",Neutral
001evy9D-mw_9-5-rgb_front,"Glasses, clear glasses do not have any weight with them so if you put glass in your china cabinet you are not creating weight, you are not creating interest.",Negative
002pHlZGEQ8_0-5-rgb_front,"What I like to do with my China cabinets or the ones that have glass is I like to put solid colors interesting pieces, bigger pieces, in it to create interest and to give color.",Positive
002pHlZGEQ8_1-5-rgb_front,"I have a collection of McCoy and what I did on this one, you'll see that I can barely see it but there is an old mirror up here that reflects the yellow back into it and then what I did is I grouped like colors.",Positive
002pHlZGEQ8_10-5-rgb_front,"When you have a collection that has a lot of different colors to it you want your eye to be able to move over it smoothly and if you had a yellow one and a white one and a green one and a yellow one you would be really choppy and so what I did in this is I grouped, I put all the colors in it but I grouped them together so as you are looking at it you see the yellow and your eye goes all the way across and you see the white and you see the greens and blues.",Neutral
002pHlZGEQ8_11-5-rgb_front,You can put books and really put antique books and a few bigger pieces.,Neutral
002pHlZGEQ8_12-5-rgb_front,I don't like to put a lot of little things in China cabinets.,Neutral
002pHlZGEQ8_13-5-rgb_front,You can use a China cabinet as an organizational piece but just play with it and make it look interesting.,Positive
002pHlZGEQ8_14-5-rgb_front,Hi there I'm Melody Mooney and I'm going to share with you some tips on how to fold your clothes.,Neutral
002pHlZGEQ8_15-5-rgb_front,"Today we're going to fold a dress shirt, but first things first.",Neutral
002pHlZGEQ8_16-5-rgb_front,"So, what I'm going to do is I'm going to put the front side flat down on my area with the sleeves lying flat out.",Negative
002pHlZGEQ8_17-5-rgb_front,"So, now I'm looking at the back of the shirt, making it smooth.",Neutral
002pHlZGEQ8_18-5-rgb_front,I take my one by one cardboard.,Neutral
002pHlZGEQ8_19-5-rgb_front,I put it right in the shoulders where there's a gather.,Neutral
002pHlZGEQ8_2-5-rgb_front,Start with my left side.,Neutral
002pHlZGEQ8_20-5-rgb_front,"I'm going to fold in, take my collar, grab it, fold this into the center and fold it one time back towards the left, so it looks like that.",Positive
002pHlZGEQ8_21-5-rgb_front,"So, I'll show you it again on the right side.",Neutral
002pHlZGEQ8_22-5-rgb_front,Here we go.,Neutral
002pHlZGEQ8_23-5-rgb_front,Take my right side at the cuff,Neutral
002pHlZGEQ8_3-5-rgb_front,"So, they're matching there.",Neutral
002pHlZGEQ8_4-5-rgb_front,I always start out with a flat surface.,Neutral
002pHlZGEQ8_5-5-rgb_front,I have two sides going right down here.,Neutral
002pHlZGEQ8_6-5-rgb_front,I've made a fold.,Neutral
002pHlZGEQ8_7-5-rgb_front,"Now, what I want to do is I want to take the bottom and I'm going to fold this up.",Neutral
002pHlZGEQ8_8-5-rgb_front,I'm moving the cardboard up.,Neutral
002pHlZGEQ8_9-5-rgb_front,"Fold this bottom up to the center, like so.",Positive
003D1CHLnQs_0-5-rgb_front,"Now, I'm going to slide out my cardboard piece, put it to the side.",Neutral
003D1CHLnQs_1-5-rgb_front,All that's left to do is fold one more time.,Neutral
003D1CHLnQs_10-5-rgb_front,Look at that.,Neutral
003D1CHLnQs_11-5-rgb_front,"Great, flat folded.",Positive
003D1CHLnQs_12-5-rgb_front,If you're traveling or you need to store them everything is neat and flat.,Positive
003D1CHLnQs_13-5-rgb_front,"So, get yourself a flat surface.",Neutral
003D1CHLnQs_2-5-rgb_front,There you have it,Neutral
003D1CHLnQs_3-5-rgb_front,"It can be your kitchen table or your bed or the floor, but get on a flat surface.",Neutral
003D1CHLnQs_4-5-rgb_front,First thing I do is I get myself a one by one piece of cardboard for my folding.,Neutral
003D1CHLnQs_5-5-rgb_front,"Now, I'll show you what to do with that in a minute.",Neutral
003D1CHLnQs_6-5-rgb_front,Next thing is I shake out my shirt.,Neutral
003D1CHLnQs_7-5-rgb_front,I want to make sure all the buttons are done up.,Positive
003D1CHLnQs_8-5-rgb_front,This is a good time to check and make sure the shirt indeed has all its buttons and this one does.,Positive
003D1CHLnQs_9-5-rgb_front,"Okay, I'm going to lay this exactly on here where we want it, and kind of hold on a little bit.",Neutral
005j20-PoLw_0-5-rgb_front,"Oh, that's pretty good.",Positive
005j20-PoLw_1-5-rgb_front,You see what I'm doing here?,Neutral
005j20-PoLw_10-5-rgb_front,When it starts to come up on the wax paper you just kind of press it down a little more.,Neutral
005j20-PoLw_11-5-rgb_front,"I mean, look at this.",Neutral
005j20-PoLw_2-5-rgb_front,Wow.,Positive
005j20-PoLw_3-5-rgb_front,That's nice.,Positive
005j20-PoLw_4-5-rgb_front,"Wow, I haven't had one work that easily ever, and that's in front of the camera.",Positive
005j20-PoLw_5-5-rgb_front,Nice.,Positive
005j20-PoLw_6_7-5-rgb_front,"Okay, we're going to show you what this looks like.",Positive
005j20-PoLw_8-5-rgb_front,And this is our chocolate cracker.,Neutral
005j20-PoLw_9-5-rgb_front,"We flipped it, and now we can put the shelf back, like that.",Positive
006DXpJ9erw_1-5-rgb_front,"And as I said, I don't use oil.",Neutral
006DXpJ9erw_2-5-rgb_front,"There was a raw cracker that I tried recently, and it was kind of a crepe, and it had oil in it, and it's just not my preference.",Neutral
006DXpJ9erw_3-5-rgb_front,"So, if that doesn't bother you, some of us are very sensitive to oils.",Neutral
006DXpJ9erw_4-5-rgb_front,"When I consume oils, I try to have them in the food that they're in.",Neutral
006DXpJ9erw_5-5-rgb_front,"So that would be an avocado, or nuts, or a coconut, but separated oils have to be really careful with for me personally.",Neutral
006DXpJ9erw_6-5-rgb_front,"So, look at how beautiful this is without any oil at all.",Positive
006DXpJ9erw_7-5-rgb_front,And of course we used the coconut butter that was a lot of the oil.,Neutral
006LlgDKKGM_0-5-rgb_front,And now we're going to go over to the dehydrator.,Neutral
006LlgDKKGM_1-5-rgb_front,Okay.,Neutral
006LlgDKKGM_2-5-rgb_front,"Now, here's the part where we're going to peel it back, and what I'm letting the cracker known here is that I need him to let go.",Neutral
006LlgDKKGM_3-5-rgb_front,Doing a little spiritual work on my cracker.,Neutral
006LlgDKKGM_4-5-rgb_front,Everybody's a healer in Sedona.,Neutral
00Cal635Wno_0-5-rgb_front,"Okay, so we're going to start work.",Neutral
00Cal635Wno_1-5-rgb_front,We'll see if it comes off here.,Neutral
00Cal635Wno_10-5-rgb_front,And there we go,Neutral
00Cal635Wno_11-5-rgb_front,"Okay, I'm giving my speech now.",Positive
00Cal635Wno_12-5-rgb_front,"Okay, I'm giving my speech with my note cards.",Positive
00Cal635Wno_13-5-rgb_front,Holding the note card or the paper in front of your face.,Neutral
00Cal635Wno_14-5-rgb_front,You can't hold that in front of your face.,Neutral
00Cal635Wno_2-5-rgb_front,I can't build a relationship with you if I can't see your face.,Neutral
00Cal635Wno_3-5-rgb_front,"Another thing, you've got to remember to breathe like I talked about last time, or you'll be up here giving your speech and I'll be so focused on your papers that I won't listen to you.",Positive
00Cal635Wno_4-5-rgb_front,"Okay, hold your note cards, use your note cards, keep them down here.",Neutral
00Cal635Wno_5-5-rgb_front,"And something else that's really important, and I see this a lot with note cards.",Neutral
00Cal635Wno_6-5-rgb_front,"You drop your note cards, you lose your place, never ever apologize.",Negative
00Cal635Wno_7-5-rgb_front,"Never, ever in the middle of your speech tell me what a bad job you're doing or how bad I must think you are, or how sorry you are, because none of that's true.",Negative
00Cal635Wno_8-5-rgb_front,"Visualize success, remember.",Positive
00Cal635Wno_9-5-rgb_front,"All you have to say is, excuse me just a minute, and if you're funny you can make a joke.",Positive
00DKFksyVnQ_0-5-rgb_front,We're going to talk about note cards people.,Neutral
00DKFksyVnQ_1-5-rgb_front,"Remember, only if you're funny.",Positive
00DKFksyVnQ_10-5-rgb_front,"So note cards are a really important tool, but keep them organized.",Neutral
00DKFksyVnQ_11_12_13-5-rgb_front,That way they can keep your organized.,Neutral
00DKFksyVnQ_14-5-rgb_front,"Keep them out of your face, and maybe you even put your hands down so that I don't see you shaking.",Neutral
00DKFksyVnQ_15-5-rgb_front,"Note cards are a great thing to use, and most people prefer small cards for note cards.",Positive
00DKFksyVnQ_16-5-rgb_front,But a lot of people like to work straight off a piece of paper off of their outline.,Positive
00DKFksyVnQ_17-5-rgb_front,"Now there's a few problems with note cards, and I want to warn you about them.",Negative
00DKFksyVnQ_2-5-rgb_front,That's one.,Neutral
00DKFksyVnQ_3-5-rgb_front,"You might drop them, and then what happens, you're already nervous, you're scrambling, you're scrambling, okay, okay, okay, I got it.",Neutral
00DKFksyVnQ_4-5-rgb_front,I'm ready to go.,Positive
00DKFksyVnQ_5-5-rgb_front,And that would be problem two.,Negative
00DKFksyVnQ_6-5-rgb_front,"Now we're going to go over, the best time to exercise.",Positive
00DKFksyVnQ_7-5-rgb_front,"Now there's so many studies telling you different things about different times, about eating different meals and what's going to be best for different people.",Positive
00DKFksyVnQ_8-5-rgb_front,"I just want you to focus on you, what's good for you.",Positive
00DKFksyVnQ_9-5-rgb_front,"If you're a morning person, exercise in the morning, if you're a night person, you get a big kick at night, exercise at night.",Neutral
00Fc7cZX1gM_0-5-rgb_front,We have 2 different receipts to show you a peanut butter fudge pie and a peanut butter meringue pie.,Neutral
00Fc7cZX1gM_1-5-rgb_front,The peanut butter fudge pie is made with a cream cheese peanut butter filling and the peanut butter meringue pie is made with a peanut butter and pudding filling and topped with a nice meringue.,Positive
00Fc7cZX1gM_10-5-rgb_front,"The first pie we would be making today is a peanut butter fudge pie it has a creamy peanut butter filling, a fudgy layer of chocolate ganache and a crunchy graham cracker crust.",Neutral
00Fc7cZX1gM_11-5-rgb_front,Let's get our ingredients together to make sure we have everything we need.,Neutral
00Fc7cZX1gM_12-5-rgb_front,"For the graham cracker crust we will be using 1 1/2 cups of ground up graham crackers, this 1 1/2 cups is also 1 package of the graham crackers ground up or 5 ounces if you want to weigh it.",Neutral
00Fc7cZX1gM_13-5-rgb_front,You can buy it ground up or you can buy it the cracker form.,Neutral
00Fc7cZX1gM_14-5-rgb_front,1/4 cup of sugar and 1/3 cup of margarine.,Neutral
00Fc7cZX1gM_15_16-5-rgb_front,For the ganache layer we are going to use a ganache layer and a ganache topping we are using 8 ounces of the semi sweet chocolate and a 1/2 cup of cream.,Positive
00Fc7cZX1gM_17-5-rgb_front,"For the peanut butter cream mixture we are using a cup of confectioner's sugar, 1/2 cup of creamy peanut butter I'm using the natural type peanut butter, a teaspoon of vanilla, 8 ounces of cream cheese you can use the creamy cream cheese or you can use the block style both would work fine and 1 cup of whipping cream.",Neutral
00Fc7cZX1gM_18-5-rgb_front,At this point we're talking about securing the artwork to the thermographic paper.,Neutral
00Fc7cZX1gM_19-5-rgb_front,I personally glove up when I do this because of the purple ink seems just to get everywhere.,Neutral
00Fc7cZX1gM_2-5-rgb_front,And we have two choices that we can use.,Neutral
00Fc7cZX1gM_20-5-rgb_front,"We can use one, a ball point pen or we can use a mechanical pencil.",Neutral
00Fc7cZX1gM_21-5-rgb_front,The ball point pen is usually better because you can press harder and it gets a better transfer on the hand drawing of these stencils.,Positive
00Fc7cZX1gM_22-5-rgb_front,But now the mechanical pencil is a finer type.,Neutral
00Fc7cZX1gM_23-5-rgb_front,"And in this particular case, that is what we need.",Neutral
00Fc7cZX1gM_24-5-rgb_front,So I'm going to use the mechanical pencil on this particular one.,Neutral
00Fc7cZX1gM_3-5-rgb_front,I'm going to press hard and I'm going to get the nice crisp detail.,Positive
00Fc7cZX1gM_4-5-rgb_front,And I'm going to show you how to do that.,Neutral
