video_name,Source collection,caption
29310279.mp4,10-Ben-Conclusion,The Deaf experience has been shown to be really different. The Deaf experience the dominance of sound around them.
10168352.mp4,9-Ben-Sensory-Politics,"In the field of audiovocal orientation, they have their own way of viewing the role of voice range..."
10201202.mp4,9-Ben-Sensory-Politics,"and noise range. There are more things on the list, but I am focusing here on those two, with respect to acceptable ranges."
10216984.mp4,9-Ben-Sensory-Politics,It's not necessary for the ranges considered to be acceptable to be the same all over the the world.
10505807.mp4,9-Ben-Sensory-Politics,"Some cultures have more expanded range norms than others, but all of them have range expectations."
10519239.mp4,9-Ben-Sensory-Politics,"What happens in groups of people who have a visual-tactile oriented way of life is that they have their own habits, but they break many voice range rules when they join different groups."
10531750.mp4,9-Ben-Sensory-Politics,"They exceed normal voice ranges, which gives rise to various interpretations."
10554515.mp4,9-Ben-Sensory-Politics,"When it's loud, it can be seen as a lack of politeness, as barbaric."
10596830.mp4,9-Ben-Sensory-Politics,"Or perhaps there's something wrong with the voice, or the person will be thought to be slow-minded."
10615937.mp4,9-Ben-Sensory-Politics,"If there's no voice, that means there's no identity."
10687420.mp4,9-Ben-Sensory-Politics,Whoever makes this kind of judgment enters into sensory politics.
10705400.mp4,9-Ben-Sensory-Politics,This happens when people don't know about the differences in sensory orientation.
11087530.mp4,9-Ben-Sensory-Politics,"People make different judgments that are in conflict, giving rise to sensory politics."
89817651.mp4,7-Ben-Social-Msg,"Like when a person is speaking, somebody can observe and analyze their identity,..."
89828188.mp4,7-Ben-Social-Msg,"assess their character, intelligence, etc.  From the sound of their voice alone, similar to..."
89944569.mp4,7-Ben-Social-Msg,"other sounds that people make; people can observe and analyze the person's identity, character, and status. Just from noises the person makes."
89978744.mp4,7-Ben-Social-Msg,"The louder the noise, the more others' estimation will be lowered, this may be viewed as rowdy. The quieter the noise level, the more this will be viewed highly and considered to be polite."
90083199.mp4,7-Ben-Social-Msg,Both of these cases basically involve the range of cultural acceptance for making noise.
90172571.mp4,7-Ben-Social-Msg,"For example, in some places you are allowed to burp while in other places NO, it's forbidden!  It really varies."
90200300.mp4,7-Ben-Social-Msg,"Now back to Deaf people: As they learn about noises they should not make, they share."
90267005.mp4,7-Ben-Social-Msg,"One well-known videotape by Angela Petrone Stratiy, made in 1999, called ""Deaf people have problems,"" shares some experiences about things that make noises, as a warning."
90320862.mp4,7-Ben-Social-Msg,"For example, a styrofoam cup, when it  is peeled, is extremely noisy and loud. It sounds like fingernails scratching a chalkboard. So there is a warning not to peel styrofoam cups."
90355380.mp4,7-Ben-Social-Msg,"If you want to tease hearing people, then you can peel the styrofoam cup; that's kind of a warning."
90479985.mp4,7-Ben-Social-Msg,Then explaining the two different kinds of papers. Which kind of paper is louder when you rip it?
90610287.mp4,7-Ben-Social-Msg,How does it vary?
90625023.mp4,7-Ben-Social-Msg,"Some paper needs to be ripped up slowly, and some needs to be torn up quickly."
90633569.mp4,7-Ben-Social-Msg,How do we know?
90642487.mp4,7-Ben-Social-Msg,Through different experiences and warnings.
90653137.mp4,7-Ben-Social-Msg,"For example, the journal paper, which has holes in the paper, if you rip it slowly..."
90787995.mp4,7-Ben-Social-Msg,"if you rip it slowly, there will be loud noises."
90794733.mp4,7-Ben-Social-Msg,It must be ripped fast to reduce the noise.
90865964.mp4,7-Ben-Social-Msg,While the paper manila envelope...
90889301.mp4,7-Ben-Social-Msg,"with the clip and the sticky strip to seal the envelope, it's fine to open that slowly."
90893690.mp4,7-Ben-Social-Msg,"If it gets torn up fast, it's noisy."
90926892.mp4,7-Ben-Social-Msg,So... there are various kinds of things.
90990793.mp4,7-Ben-Social-Msg,Which make noise ? Which do not?  Hmm. It depends.
91005359.mp4,7-Ben-Social-Msg,"On one occasion, friends misinterpreted the noises Dear people made."
91010270.mp4,7-Ben-Social-Msg,"As I said earlier. Deaf people making noise are regarded as ""off"", as if something is wrong. This tells a lot about status."
91055614.mp4,7-Ben-Social-Msg,Sometimes hearing people interpret noises made by Deaf people and think maybe they're angry.
91062286.mp4,7-Ben-Social-Msg,"For example, CODA children often..."
91099884.mp4,7-Ben-Social-Msg,"have hearing friends come over, to socialize."
91152074.mp4,7-Ben-Social-Msg,"One friend asked: ""Why is your mom angry?"", ""My mom angry?"" asked the CODA child. who then looked over at..."
91156702.mp4,7-Ben-Social-Msg,"mother in the kitchen, who was opening and closing cabinets and clanking the items. This was making noise."
91189263.mp4,7-Ben-Social-Msg,"The CODA child said, ""Oh no, that's normal, mom isn't angry at all."""
91212444.mp4,7-Ben-Social-Msg,"The friend said, ""But the noises and clanking....""  It's just how she was dropping things and putting forks down. The friend interpreted that to mean she was angry."
92256000.mp4,7-Ben-Social-Msg,There are many issues related to how body control is associated with objects in the environment.
92259670.mp4,7-Ben-Social-Msg,"The cultural interpretation is that these noises fit with anger, happiness, or various other things."
92262440.mp4,7-Ben-Social-Msg,How to control making noises in the different places is also challenging.
35217421.mp4,6-Ben-Control-of-Sound,"I am discussing issues related to voice identities,..."
35967768.mp4,6-Ben-Control-of-Sound,and how Deaf people form their voice range.
36283454.mp4,6-Ben-Control-of-Sound,A different area is the control of sounds.
36697393.mp4,6-Ben-Control-of-Sound,Deaf people's experiences related to the control of sound in the audiovocal world involve a lot of cultural expectations that are set up. There's an expected voice range that Deaf people tend to go above or below.
36725012.mp4,6-Ben-Control-of-Sound,"There are a lot of stories and testimonies related to warnings on how to control sounds, or warnings to inform people..."
36860638.mp4,6-Ben-Control-of-Sound,"so they know that Deaf people do make noises. For example, a group in Minnesota called Communication Services for the Deaf made a list called the ""ABCs of work with Deaf people."""
37017223.mp4,6-Ben-Control-of-Sound,"That list goes from ""A"" to ""N"".  PIcking a word, ""noise"": People should be aware that Deaf people make noise, often without realizing it."
37381512.mp4,6-Ben-Control-of-Sound,"It would be appreciated if they're told about the noises they make, for the future."
37411375.mp4,6-Ben-Control-of-Sound,"But of course they need to be informed in a polite way, so they will accept it."
37956612.mp4,6-Ben-Control-of-Sound,In Iowa -- Greatechwaech -- the group Deaf Iowans Against Abuse made an alphabetical list.
38032430.mp4,6-Ben-Control-of-Sound,"Under N is ""noisy,"" too. This further informs that Deaf people aren't silent, as people think. Deaf people do really make noises."
38116452.mp4,6-Ben-Control-of-Sound,Often they don't realize how much noise they are making. So they're not as quiet as they think.
38275141.mp4,6-Ben-Control-of-Sound,"Basically, two different groups informed the world that Deaf people do make noises, and that the stories Deaf people share about the various noises involve..."
38389260.mp4,6-Ben-Control-of-Sound,the idea of realizing that Deaf people's actions are beyond the cultural conception of noises.
38425538.mp4,6-Ben-Control-of-Sound,"Sometimes there may be a place where the noise level seems fine, but then when you move to a different area, people react to the same noises as if there is something wrong, the noises are too loud."
38448512.mp4,6-Ben-Control-of-Sound,How do you know which noises are a problem?  That's part of the the struggles and learning experiences of being a Deaf person in the audiovocal world.
38467574.mp4,6-Ben-Control-of-Sound,I have different lists of stories and testimonies to share.
63794164.mp4,2-Ben-Voice-Identity,"The first topic relates to the voice -the role of the voice in an audio vocal oriented culture, It is very powerful."
63799398.mp4,2-Ben-Voice-Identity,"There is a lot of information from the voice. When a person hears the speech of another, they can tell who that person is and the identity of that person."
63826223.mp4,2-Ben-Voice-Identity,"Analyzing information from a voice that tells their character, their personality, and their job. You may also be able to tell a person's size, height, weight, age, race, gender, sexual orientation..."
64091671.mp4,2-Ben-Voice-Identity,"The voice can tell you if a person is intelligent, whether or not they went to college and whether or not they went to a high ranking college."
64119013.mp4,2-Ben-Voice-Identity,"The voice can be used to determine a variety of information such as your work. From the moment you speak, people already know your identity and can judge who you are based on your voice."
64244796.mp4,2-Ben-Voice-Identity,"Even the tempo and speed of your voice, provides information."
64263610.mp4,2-Ben-Voice-Identity,"For example, in some areas of the world, people have a strong tendency to talk fast."
64309594.mp4,2-Ben-Voice-Identity,"For example, in New York, the people there speak quickly."
64346425.mp4,2-Ben-Voice-Identity,We have our own idea of what our speech means.
64369711.mp4,2-Ben-Voice-Identity,"If you speak fast it means that you're smart, witty, smooth, and have a sharp mind."
64388943.mp4,2-Ben-Voice-Identity,"When you look at a person and they are talking slow, you wonder why. You think that they must be dimwitted and have a slower mind."
64464227.mp4,2-Ben-Voice-Identity,It reflects that the concept that a person's identity can be found in the tempo of their speech.
64702525.mp4,2-Ben-Voice-Identity,"This is connected to the voice itself, and it is displayed like a print within voice identity."
64740735.mp4,2-Ben-Voice-Identity,"Oftentimes, people who have experience  talking on the phone, visualize what the person they're talking to might look like."
64778101.mp4,2-Ben-Voice-Identity,"When on the phone the person may perceive who they're talking to as being tall, smart, good looking and nice. They agree to meet the person the next day near the train and hang up"
64787678.mp4,2-Ben-Voice-Identity,"The next day, they arrive in the train area and keep looking for a tall person."
64807675.mp4,2-Ben-Voice-Identity,"When someone taps your shoulder and you look, and it is a short person saying ""Hello I'm meeting..."" and you're surprised because what you see is different than what you visualized."
64911193.mp4,2-Ben-Voice-Identity,"That person doesn't match up to what you visualized and as you look up and down at that person, you are still in awe."
64992976.mp4,2-Ben-Voice-Identity,That happens from time to time in different instances.
65003644.mp4,2-Ben-Voice-Identity,"A long time ago, there were silent movies. People would arrive it was to be in the silent movie, but then it changed and voice was added so people the audition necessarily included a voice test."
65034352.mp4,2-Ben-Voice-Identity,"Many people were shocked when they found out that the person and the voice didn't match up, especially John Gilbert, who was one character that was mentioned."
65086412.mp4,2-Ben-Voice-Identity,John's voice was a good match to the character he played. His character in the movie was that of a swashbuckler.
65174582.mp4,2-Ben-Voice-Identity,"People who watch silent films can't hear it but can imagine a strong, heavy baritone voice from that swashbuckler character."
65222243.mp4,2-Ben-Voice-Identity,You can imagine that the voice matches; you can't hear it but that's the voice you give to the character.
65254975.mp4,2-Ben-Voice-Identity,"When you start to visualize the character and their culture, you begin to give them a voice."
65308759.mp4,2-Ben-Voice-Identity,"When it was time for his voice test, his voice didn't match the character. Things weren't like they used to be and his career slumped."
65395294.mp4,2-Ben-Voice-Identity,"The voice is really important because it gives a lot of information about individual people, and that's the focus of cultural orientation."
65416379.mp4,2-Ben-Voice-Identity,People in that orientation field often have an awkward experience when meeting deaf people.
65791368.mp4,2-Ben-Voice-Identity,This can be awkward for them especially when a deaf person is over there...
65827375.mp4,2-Ben-Voice-Identity,and an interpreter over here and they feel the experience of tracking who is speaking.
65838595.mp4,2-Ben-Voice-Identity,The deaf person is signing over there but you are also hearing the voice of the interpreter over here.
65875468.mp4,2-Ben-Voice-Identity,It's like ventriloquism when they transfer their voice to the puppet.
65914858.mp4,2-Ben-Voice-Identity,Bauman mentioned the concept of separating interpreting and ventriloquism.
65968779.mp4,2-Ben-Voice-Identity,It's a concept where you figure out how to identify who...
66023978.mp4,2-Ben-Voice-Identity,... whose voice it is when the sound is coming from a different direction
66058307.mp4,2-Ben-Voice-Identity,"and even worse, whose is the voice that you're associating with a persona."
66064734.mp4,2-Ben-Voice-Identity,"The voice holds the identity, and that identity is what gets associated with the deaf person."
66097229.mp4,2-Ben-Voice-Identity,That identity is given to the deaf person.
66464326.mp4,2-Ben-Voice-Identity,Suppose a deaf person is signing and the signing is really heavy.
66477041.mp4,2-Ben-Voice-Identity,but the interpreter is speaking with a very high pitched voice.
66517466.mp4,2-Ben-Voice-Identity,You will imagine that that person has a character associated with a high pitched tone.
66526661.mp4,2-Ben-Voice-Identity,"That experience of conflict of trying to figure out the voice of the interpreter and compare it to the deaf person signing, happens often."
66557963.mp4,2-Ben-Voice-Identity,There are real implications behind the value of speech culture and what it means when it's given a voice.
66579489.mp4,2-Ben-Voice-Identity,"So when you meet a deaf person and have an experience where you encounter them and they don't talk, you try to figure them out."
66649316.mp4,2-Ben-Voice-Identity,They start to ask the question of who are you and compare it to what they know from their own culture.
66761702.mp4,2-Ben-Voice-Identity,you already have a system set up of what it means when someone doesn't speak.
66796156.mp4,2-Ben-Voice-Identity,It's not my personal meaning system but it stems from social history.
66814215.mp4,2-Ben-Voice-Identity,"The sound of their voice helps you to make a connection to who they are but now,"
66876808.mp4,2-Ben-Voice-Identity,"a deaf person approches you and they don't talk, suppose they're mute, and you're trying to figure them out."
66882515.mp4,2-Ben-Voice-Identity,Who are you?
66919772.mp4,2-Ben-Voice-Identity,How do I trust them if I don't know who they are?
66940656.mp4,2-Ben-Voice-Identity,I can't even analyze your identity through your voice.
66989916.mp4,2-Ben-Voice-Identity,So that experience is really off and it's a different orientation.
67010035.mp4,2-Ben-Voice-Identity,A lot of Deaf people experience trying to control their voice and the conception of their voice. They try to make voice accommodations.
67058780.mp4,2-Ben-Voice-Identity,Wow there are a lot of different experiences.
9188477.mp4,3-Ben-Voice-Life,There are various things related to the “voice” that are equally related to “life” more generally.
9273339.mp4,3-Ben-Voice-Life,"When you meet a person who doesn`t use their voice, you will be looking at them as a lost person without an identity."
9372812.mp4,3-Ben-Voice-Life,And there is even a quesiton of whether such a person is alive or not.
9410009.mp4,3-Ben-Voice-Life,The culture has developed the idea of the voice itself
9448509.mp4,3-Ben-Voice-Life,"If I hear myself, therefore I am alive"
9492780.mp4,3-Ben-Voice-Life,"Bauman presented the idea that there is a loop between the mouth and the ears,"
9500849.mp4,3-Ben-Voice-Life,"The voice gives rise to that loop; but when it is gone, it means that I'm not alive."
