id	duration	text
02WRxAwx-Bo_7-8-rgb_front	11.62	Now, I'm going to mix the two cinnamon sticks with the four cups of cranberry juice.
02WRxAwx-Bo_8-8-rgb_front	9.08	Like I said, just a little hint of nutmeg and a few cloves.
02WRxAwx-Bo_9-8-rgb_front	0.46	Like so.
02aFykvwx6M_0-8-rgb_front	2.96	Off season training for football
02aFykvwx6M_1-8-rgb_front	4.38	Right now we are going to do another superset, a combination of burpies and sit-ups.
02aFykvwx6M_10-8-rgb_front	2.25	Jones is going to take it at full speed.
02aFykvwx6M_11-8-rgb_front	1.25	We're working down and up.
02aFykvwx6M_12-8-rgb_front	1.58	We're going to do ten and ten.
02aFykvwx6M_13-8-rgb_front	0.96	He's going to do ten burpies.
02aFykvwx6M_14-8-rgb_front	4.33	We're going to do five and five.
02aFykvwx6M_15-8-rgb_front	9.12	We're going to do a combination of five burpies for ten sit-ups.
02aFykvwx6M_16-8-rgb_front	2.54	We want to repeat this for five sets.
02aFykvwx6M_17-8-rgb_front	7.62	We'll be doing five burpies and ten sit-ups each set for a total of twenty-five burpies and fifty sit-ups.
02aFykvwx6M_18-8-rgb_front	2.71	That's for our superset of burpies and sit-ups.
02aFykvwx6M_19-8-rgb_front	5.88	Next we are going to work on some exercises, single leg exercises that will help develop stability and agility.
02aFykvwx6M_2-8-rgb_front	2.83	Jones is going to demonstrate what a burpie is.
02aFykvwx6M_3-8-rgb_front	1.29	Can we take it slow real fast?
02aFykvwx6M_4-8-rgb_front	12.21	We want to hit the ground and then jump back into a plank position lowered down for a push-up and then we're going to spring forward and then get into a squat, deep squat position and then we finish by ending up on top.
02aFykvwx6M_5-8-rgb_front	4.12	Then we are going to combine that with sit-ups.
02aFykvwx6M_6-8-rgb_front	1.62	Can you show us some sit-ups, please?
02aFykvwx6M_7-8-rgb_front	1.71	Jones is showing us what we mean about sit-ups.
02aFykvwx6M_8-8-rgb_front	9.21	We are going to work full sit-ups so that we're getting the hip flexors involved and when we come up on top we open up the chest, open up the shoulders and push the chest out.
02aFykvwx6M_9-8-rgb_front	1.96	Now we are going to work a combination of it.
02gzHnpz1W4_0-8-rgb_front	5.25	Now I'm going to demonstrate the double figure of eight hitch, loop
02gzHnpz1W4_1-8-rgb_front	1.92	Its really just a constrictor knot is all it is.
02gzHnpz1W4_10-8-rgb_front	5.08	Now what I'm going to do is since my overhand loop, my initial loop I created, my working end.
02gzHnpz1W4_11-8-rgb_front	5.08	Bring it back around and create another loop here, another just overhand loop.
02gzHnpz1W4_12-8-rgb_front	5.0	And then I'm going to take my standing end that I have here and we'll bring it back around as well.
02gzHnpz1W4_13-8-rgb_front	3.29	And we'll create another overhand loop as well on the other side.
02gzHnpz1W4_14-8-rgb_front	9.21	Now, how this is going to be used is, I'm going to take my block of wood here, and I'm going to pick both of these pieces up and I'm going to slide my wood through.
02gzHnpz1W4_15-8-rgb_front	2.88	And I'm just going to pull them through, like so.
02gzHnpz1W4_16-8-rgb_front	2.5	And constrict these knots around this piece of wood.
02gzHnpz1W4_17-8-rgb_front	8.96	Now I'll have to work it just a little bit, because there you go, pull.
02gzHnpz1W4_18-8-rgb_front	7.21	My square piece of wood is going to create problems, but if this was a round piece like a broomstick or something, this would actually tighten up a lot tighter.
02gzHnpz1W4_19-8-rgb_front	2.92	Now as you can see here, this is how your figure of eight loop should look.
02gzHnpz1W4_2-8-rgb_front	2.79	It?s used to tie around something, you know if you want to.
02gzHnpz1W4_20-8-rgb_front	5.21	Kind of weaving around, you know, weaving around through and of itself.
02gzHnpz1W4_21-8-rgb_front	2.96	Create this nice constrictor type knot.
02gzHnpz1W4_3-8-rgb_front	3.46	It?s kind of like a decorative or an ornamental knot.
02gzHnpz1W4_4-8-rgb_front	3.71	So if you look down here, you can see I've got my line that I'm going to use.
02gzHnpz1W4_5-8-rgb_front	4.25	And what I'm going to do is I'm going to pull a little bit more out, because I'm going to need a lot of it.
02gzHnpz1W4_6-8-rgb_front	1.42	This is going to be my working end over here.
02gzHnpz1W4_7-8-rgb_front	4.5	I'm just going to loop, just a nice overhand loop over here on my working end.
02gzHnpz1W4_8-8-rgb_front	7.67	I'm going to bring over here and I'm going to create an underhand loop, not like that, but like that.
02gzHnpz1W4_9-8-rgb_front	4.71	So that they are kind of making this nice figure of eight as it comes around.
02yXvi1VmPI_0-8-rgb_front	0.42	Hello!
02yXvi1VmPI_10-8-rgb_front	4.25	But if they've been painted in the last 3 or 4 years you probably just can use an electric one.
02yXvi1VmPI_11-8-rgb_front	9.96	Once you've got that pressure washed, then you want to go ahead and dust that all down, do your caulking, do your spackling, and do all of your sanding.
02yXvi1VmPI_12-8-rgb_front	4.33	Then once you've got that basic crepe work done, then you're going to be ready to start priming.
02yXvi1VmPI_13-8-rgb_front	6.79	Once we have all of that preparation done, we'll talk a little bit about the types of paints we're going to want to choose and how to pour that paint up.
02yXvi1VmPI_14-8-rgb_front	6.33	Once we've gone over that, then we're going to actually show how to apply this paint both on the interior eaves and the fascia.
02yXvi1VmPI_15-8-rgb_front	9.75	Then when we're done we'll talk a little bit how to clean everything up and how to maintain this work throughout the year to have a long lasting paint job that will really beautify your house.
02yXvi1VmPI_16-8-rgb_front	6.75	So when you get done with this series today you're going to know everything you need to know for painting the exterior eaves on your house.
02yXvi1VmPI_2-8-rgb_front	5.04	Now we'd like to talk in this series about painting the exterior eaves on your house.
02yXvi1VmPI_3-8-rgb_front	4.21	Now whenever you're painting exterior eaves, a couple things you want to look at.
02yXvi1VmPI_4-8-rgb_front	6.83	First of all, make sure you wear a hat to kind of keep the sun off of your head and your face and some kind of sunglass.
02yXvi1VmPI_5-8-rgb_front	2.25	Now, the sunglasses do 2 things.
02yXvi1VmPI_6-8-rgb_front	10.46	They're going to protect any chips or paint from falling in your eyes and they're going to keep that glare out of your face because usually you're painting some kind of white or pastel because of the heavy, heavy reflection.
02yXvi1VmPI_7-8-rgb_front	3.96	Now, when you're painting the eaves of your house a few things you need to consider.
02yXvi1VmPI_8-8-rgb_front	2.12	First of all, how bad do they look.
02yXvi1VmPI_9-8-rgb_front	6.33	If they're peeling really, really bad then you're going to want to get a really strong pressure washer on that like a gas powered one.
032PDxai5GE_1-8-rgb_front	2.71	It's very important that you hold your weapon correctly.
032PDxai5GE_10-8-rgb_front	5.42	Otherwise, to hold it includes holding it deep in the hand a little lower depending on what your goals are.
032PDxai5GE_11-8-rgb_front	0.83	Again, watch carefully.
032PDxai5GE_12-8-rgb_front	7.04	I'm holding it in the fingers, basic position, and depending on what I do, it changes its position in my hand, and that's key.
032PDxai5GE_13-8-rgb_front	1.54	It is not locked into place.
032PDxai5GE_14-8-rgb_front	2.29	The fingers manipulate the weapon.
032PDxai5GE_15-8-rgb_front	1.33	I can make thrusts.
032PDxai5GE_16-8-rgb_front	0.79	I can make cuts.
032PDxai5GE_17-8-rgb_front	1.12	I can make parries like so.
032PDxai5GE_2-8-rgb_front	1.92	There are multiple ways to hold your sabre correctly.
032PDxai5GE_3-8-rgb_front	7.42	The very basic way, we start with the thumb opposite of curl on the guard about half an inch or so.
032PDxai5GE_4-8-rgb_front	6.33	The index finger, opposite the thumb, the other fingers curl around, like so, I'll show you without the glove on.
032PDxai5GE_5-8-rgb_front	1.04	Hold it right on the fingers.
032PDxai5GE_6-8-rgb_front	3.54	Notice that my hands aren't split open like so just here.
032PDxai5GE_7-8-rgb_front	1.38	This allows me to make cuts.
032PDxai5GE_8-8-rgb_front	1.0	I can make thrusts.
032PDxai5GE_9-8-rgb_front	3.38	I can change the position of the weapon in my hand depending on what I'm doing.
034pv2RSK8E_0-8-rgb_front	4.79	Hamstring curls in a quad prone position.
034pv2RSK8E_1-8-rgb_front	3.29	We're going to put the weight behind our knee.
034pv2RSK8E_10-8-rgb_front	4.12	Leave the ankle, the foot, nice and soft, don't excessively point or flex.
034pv2RSK8E_11-8-rgb_front	2.67	It's not going to put any more workload in there.
034pv2RSK8E_12-8-rgb_front	4.08	You've already got resistance to the movement, you've got position of the movement.
034pv2RSK8E_13-8-rgb_front	5.04	Nice slow and controlled, up two, down two.
034pv2RSK8E_14-8-rgb_front	5.54	Working within ten to fifteen reps, three sets.
034pv2RSK8E_2-8-rgb_front	4.46	Make sure you've got a weight that you're going to be able to control and keep in there.
034pv2RSK8E_3-8-rgb_front	10.17	Some people like the, you can get balls, medicine balls, little weighted balls to put in there as well, but this will work just fine with our hands underneath our shoulders.
034pv2RSK8E_4-8-rgb_front	2.67	Knees square with the hips.
034pv2RSK8E_5-8-rgb_front	4.88	And we're going to contract exhale and inhale release.
034pv2RSK8E_6-8-rgb_front	4.79	It is not necessary to come all the way back down, because then I lose neutral posture.
034pv2RSK8E_7-8-rgb_front	3.92	You want to maintain neutral posture, this is kind of a half plank.
034pv2RSK8E_8-8-rgb_front	8.08	So we exhale, we contract, we don't want to go any higher than the hip, after that we're involving the low back and the exercise is over.
034pv2RSK8E_9-8-rgb_front	3.38	Primary focus remember is hamstring, passes into the glut.
03513v6_5TU_0-8-rgb_front	6.04	Choosing a saddle can be not only a difficult decision, but one that requires a lot of time and patience in shopping.
03513v6_5TU_1-8-rgb_front	4.21	It helps if we start out understanding what we're buying and what we might expect to pay.
03513v6_5TU_10-8-rgb_front	6.29	We move on up to a nice barrel saddle of a name brand, that's going to be better probably upwards of eight hundred dollars.
03513v6_5TU_11-8-rgb_front	5.42	This saddle in its original show condition could bring it up to near a thousand.
03513v6_5TU_12-8-rgb_front	11.08	As we move on forward, some of these more showy saddles as well as a really good functional cutting saddle, you can go with name brands that will take you as high as three thousand and upward, I've seen them as high as six thousand.
03513v6_5TU_13-8-rgb_front	5.88	So you can see you've got a wide variety of choices, and you're going to have to decide within your budget what's your best option.
03513v6_5TU_2-8-rgb_front	4.71	I usually coach my clients in trying to find the very best used saddle possible.
03513v6_5TU_3-8-rgb_front	4.08	If they are in fact in a bit of a budgeted plan.
03513v6_5TU_4-8-rgb_front	5.21	If we buy a brand new saddle, one we have to break it in, and sometimes it's fun to have that happen before we get it.
03513v6_5TU_5-8-rgb_front	6.88	But it's also going to be very pricey, and it may become even more pricey as we look at the time that we have to spend shopping.
03513v6_5TU_6-8-rgb_front	6.5	We want to start out with thinking about a synthetic saddle, although not my very favorite, it does fall in the more budgeted category.
03513v6_5TU_7-8-rgb_front	3.96	We'll talk about the merits of the synthetic versus leather down the road.
03513v6_5TU_8-8-rgb_front	4.71	But these saddles can be found even brand new for as low as two hundred fifty to three hundred dollars.
03513v6_5TU_9-8-rgb_front	6.62	As I move into my youth saddles, a brand new saddle of this type might be about three hundred and fifty dollars to four hundred dollars.
038vE9JsU9I_0-8-rgb_front	4.71	Here is some tools and supplies that you need to maintain your saxophone.
038vE9JsU9I_1-8-rgb_front	3.79	First off I'm going to start off with a little baby powder.
038vE9JsU9I_2-8-rgb_front	3.54	We'll use a dollar bill in conjunction with the baby powder.
038vE9JsU9I_3-8-rgb_front	11.54	We've got a little bit of soap here, some contact cement as you can get at any hardware store, key oil, we also have some thread locker.
038vE9JsU9I_4-8-rgb_front	3.29	I like the blue because it is removable.
038vE9JsU9I_5-8-rgb_front	19.71	We have cork grease here, which is a necessity, we have a little cleaning brush, a regular old paintbrush, a small flathead screwdriver, a large flathead screwdriver or a Phillips head screwdriver you might need depending on what brand of saxophone you have.
038vE9JsU9I_6-8-rgb_front	15.71	Some duck-billed pliers, some four ought steel wool, some round nosed pliers, a cleaning snake as well as a lacquer cloth.
038vE9JsU9I_7-8-rgb_front	2.04	And those are the tools and supplies needed for saxophone maintenance.
03EzcoSP2pc_0-8-rgb_front	2.96	In this clip, we're going to talk about penalty kicks.
03EzcoSP2pc_1-8-rgb_front	2.96	In indoor soccer, there are two types of penalty kicks.
