video_name,caption,compound_score,emotion
02CpakICRL4_8-8-rgb_front,"So I'm just going to measure, it's a very, very little area, very small area that I need to finish here.",0.0,Neutral
02LnULLXds4_0-8-rgb_front,"So you just measure and cut, and again be sure you measure the exact length because if you go over and it ends up sticking out and the iron gets on it, it's going to get really hot and it's going to make the outside of your fabric really sticky and that's going to start to bunch up and you don't want that.",-0.0057,Neutral
02LnULLXds4_1-8-rgb_front,So really kind of take your time in measuring how much tape you?re going to use.,0.0,Neutral
02LnULLXds4_10-8-rgb_front,"Just fold your fabric under on both sides like that, you just tuck it in, use your finger to do the corner.",0.3612,Somewhat Positive
02LnULLXds4_11-8-rgb_front,"Lay that down, but make sure your tape does go all the way to the corner, otherwise you're going to have a little open corner and you don't want that either.",0.3853,Somewhat Positive
02LnULLXds4_12-8-rgb_front,"Go ahead and lay it flat and I'm just going to get, my iron is hot but not too height though.",0.0,Neutral
02LnULLXds4_13-8-rgb_front,"The game of Baroness solitaire is an adding game at its heart, and the number you're trying to get to, the sum",0.6705,Positive
02LnULLXds4_14-8-rgb_front,"So ace plus queen, the ace is one",0.0,Neutral
02LnULLXds4_15-8-rgb_front,What'll I do now?,0.0,Neutral
02LnULLXds4_16-8-rgb_front,Next segment.,0.0,Neutral
02LnULLXds4_17-8-rgb_front,The king is thirteen by himself.,0.0,Neutral
02LnULLXds4_18-8-rgb_front,"So aces are worth one, twos are worth two, three is three",0.4703,Positive
02LnULLXds4_19-8-rgb_front,"So, how does that work in a real example?",0.0,Neutral
02LnULLXds4_2-8-rgb_front,"Well the cards I have dealt at the start of this hand of baroness are an ace, a two, a ten, a ten, and a three.",0.705,Positive
02LnULLXds4_20-8-rgb_front,"So, if I want combinations that add up to thirteen, at this point all I have are a three plus one of the tens.",0.0772,Neutral
02LnULLXds4_21-8-rgb_front,So I'm going to take down this three and this ten.,0.0,Neutral
02LnULLXds4_22-8-rgb_front,That adds up to thirteen.,0.0,Neutral
02LnULLXds4_23-8-rgb_front,There are no more moves.,-0.296,Somewhat Negative
02LnULLXds4_24-8-rgb_front,Now how do we practice for Tribal belly dancing?,0.0,Neutral
02LnULLXds4_25-8-rgb_front,"Hi, I'm Johanna Krynytzky with Hip Expressions Belly Dance Studio.",0.0,Neutral
02LnULLXds4_26-8-rgb_front,Your belly buttons pulled in.,0.0,Neutral
02LnULLXds4_27-8-rgb_front,Your chest is lifted.,0.0,Neutral
02LnULLXds4_28-8-rgb_front,Your shoulders are back and down.,0.0,Neutral
02LnULLXds4_29-8-rgb_front,Arms out away from the body.,0.0,Neutral
02LnULLXds4_3-8-rgb_front,"And now, again the arm position is going to vary.",0.0,Neutral
02LnULLXds4_30-8-rgb_front,"If you're doing more Tribal Fusion, or if you're doing more Improvisational Tribal Style.",0.0,Neutral
02LnULLXds4_31-8-rgb_front,"So, it depends on where your arms are supposed to go, but ultimately, you want your isolations to remain nice and precise.",0.5267,Positive
02LnULLXds4_32-8-rgb_front,"So, that you get nice clean movements out of your dancing.",0.6705,Positive
02LnULLXds4_4-8-rgb_front,I'm Johanna Krynytzky from Hip Expressions Belly Dance Studio helping you to practice your Tribal belly dance.,0.296,Somewhat Positive
02LnULLXds4_5-8-rgb_front,"Now, let's talk about practice sessions for Tribal belly dance.",0.0,Neutral
02LnULLXds4_6-8-rgb_front,Now there's different types of tribal style belly dancing.,0.0,Neutral
02LnULLXds4_7-8-rgb_front,"Alright, you have Improvisational Tribal style which developed out of San Francisco in the 1980s and that's where you dance with a group working on cues and improvisations.",0.25,Somewhat Positive
02LnULLXds4_8-8-rgb_front,"In that case, what you needed to do to practice is to practice with your group.",0.0,Neutral
02LnULLXds4_9-8-rgb_front,There are certain moves that you need to practice over and over and over again until you have them precisely correct.,0.2732,Somewhat Positive
02M-Xcs3X30_0-3-rgb_front,"Now, there's also Tribal Fusion styles of belly dance which developed a little bit later, and there's many, many different movements for that.",0.0,Neutral
02M-Xcs3X30_1-3-rgb_front,"So, depending on what you're practicing, everything comes back to having your basic isolations.",-0.128,Somewhat Negative
02M-Xcs3X30_2-3-rgb_front,"So, you want to practice in front of a mirror with your partners, or if you're doing solo, by yourself, making sure your feet are together, under your hips, your knees are bent.",0.3818,Somewhat Positive
02M-Xcs3X30_3-3-rgb_front,This is a lead weight welded to an alligator clip.,0.0,Neutral
02M-Xcs3X30_4-3-rgb_front,"We want to hook that to the snell on the hook and drop it down the hole, laying out our line until such time that we get slack.",-0.2023,Somewhat Negative
02M-Xcs3X30_5-3-rgb_front,"When we have slack, we know we're on the bottom. There's our slack. We want to mark that and pull it up.",0.0772,Neutral
02M-Xcs3X30_6-3-rgb_front,Then we know exactly how much line to reel in so that we know that our bait is just off of the bottom.,0.0,Neutral
02QGTJlJYnM_0-8-rgb_front,"BEN GRAHAM: This is probably the second most important thing, especially when you are playing the field in the game of baseball.",0.4391,Positive
02QGTJlJYnM_1-8-rgb_front,This is a glove.,0.0,Neutral
02QGTJlJYnM_10-8-rgb_front,It's also very difficult to catch in the heel because sometimes the ball will pop out.,-0.4201,Negative
02QGTJlJYnM_11-8-rgb_front,"Also, some gloves have a finger-hole opener right here.",0.0,Neutral
02QGTJlJYnM_12-8-rgb_front,It doesn't really affect the game at all.,0.0,Neutral
02QGTJlJYnM_13-8-rgb_front,Some people feel just more comfortable and like to have more control over how they catch the ball if their finger is on the outside.,0.7474,Positive
02QGTJlJYnM_14-8-rgb_front,"Now, if we were to take an infielder's glove, you'd take a couple of inches off of the end of this glove right here.",0.0,Neutral
02QGTJlJYnM_15-8-rgb_front,An infielder's glove is much smaller.,0.0,Neutral
02QGTJlJYnM_16-8-rgb_front,"It's because they're used to field the ball on the ground, so you want less size.",0.1477,Somewhat Positive
02QGTJlJYnM_17-8-rgb_front,"In the outfield, you need a bigger pocket, a little bit thicker.",0.0,Neutral
02QGTJlJYnM_18-8-rgb_front,"Now, the first baseman's glove is the exact opposite.",0.0,Neutral
02QGTJlJYnM_19-8-rgb_front,It's larger than your standard outfielder's glove.,0.0,Neutral
02QGTJlJYnM_2-8-rgb_front,"This, right here, is your standard outfielder's glove.",0.0,Neutral
02QGTJlJYnM_20-8-rgb_front,It has a larger pocket so that the first baseman can stretch and pull the ball in more easily.,0.4005,Positive
02QGTJlJYnM_21-8-rgb_front,"The catcher's mitt is smaller but thicker with more padding, which allows the--it protects the catcher's hand as the pitcher is throwing.",0.8047,Extremely Positive
02QGTJlJYnM_3-8-rgb_front,"In the Major League level, pitchers are throwing in the mid to upper 90s with regularity, so you want a thick pad for your catcher's mitt.",0.1477,Somewhat Positive
02QGTJlJYnM_4-8-rgb_front,But any glove will do for any position,0.0,Neutral
02QGTJlJYnM_5-8-rgb_front,And that's all about the glove.,0.0,Neutral
02QGTJlJYnM_6-8-rgb_front,"Gloves do come in various sizes and various forms, depending on the position that you're going to play.",0.34,Somewhat Positive
02QGTJlJYnM_7-8-rgb_front,Gloves are made up of just a very few basic things.,0.0,Neutral
02QGTJlJYnM_8-8-rgb_front,"It's usually made out of leather or synthetic leather, woven together with leather threads.",0.0,Neutral
02QGTJlJYnM_9-8-rgb_front,This is the pocket right here.,0.0,Neutral
02WRxAwx-Bo_1-8-rgb_front,This is where you ideally want to catch the ball.,0.4767,Positive
02WRxAwx-Bo_10-8-rgb_front,"You'll hear people--as you work your glove you want to create a deep, nice pocket and cushion.",0.6369,Positive
02WRxAwx-Bo_11-8-rgb_front,"If you catch the ball in the pocket, it's not going to sting your hand, and, trust me, if you catch it here in the heel, it does hurt.",0.4767,Positive
02WRxAwx-Bo_12-8-rgb_front,"Hello, have you ever wondered how to heal a broken heart after a breakup?",0.2732,Somewhat Positive
02WRxAwx-Bo_13-8-rgb_front,This is no easy task.,-0.3412,Somewhat Negative
02WRxAwx-Bo_14-8-rgb_front,So that some of those raw wounds will heal in time.,0.0,Neutral
02WRxAwx-Bo_15-8-rgb_front,"Remember everyone does survive breakups and usually by the time you're in your 20's and 30's, you've already had your share of high school breakups.",0.296,Somewhat Positive
02WRxAwx-Bo_16-8-rgb_front,So you should be somewhat condition to that process.,0.0,Neutral
02WRxAwx-Bo_17-8-rgb_front,"You will heal, you will get over this and with that in mind, remember how you go about healing from the breakup, healing your broken heart, depends on you making conscious efforts to stay active and busy.",0.5859,Positive
02WRxAwx-Bo_18-8-rgb_front,Right?,0.0,Neutral
02WRxAwx-Bo_19-8-rgb_front,Good luck.,0.7096,Positive
02WRxAwx-Bo_2-8-rgb_front,"Dr. Felicia here, goodbye.",0.0,Neutral
02WRxAwx-Bo_20-8-rgb_front,"But, I'm Dr. Felicia and I'm here to give you a few tips on how to do that.",0.0,Neutral
02WRxAwx-Bo_21-8-rgb_front,For one thing you want to indulge yourself in things that you like and surround yourself by supportive family and friends who understand the situation.,0.7964,Extremely Positive
02WRxAwx-Bo_22-8-rgb_front,The other thing you want to do is try to embellish some of the good parts of that relationship and try to make some senses to why it actually broke up.,0.1027,Somewhat Positive
02WRxAwx-Bo_23-8-rgb_front,"It's really hard to be honest and look inside ourselves and say, ""okay, what did I do to contribute to this breakup"", if anything, maybe nothing, but, it's good for you to take a look at that and analyze it.",-0.2157,Somewhat Negative
02WRxAwx-Bo_24-8-rgb_front,"The other thing you want to do is also, your response may differ, whether you're, what we call an internal directed person, perhaps you think about it a lot, you're going to, you're going to internalize it, you're not going to speak to your friends, you're just kind of go and go quiet walks on the beach, process that information by yourself.",0.5267,Positive
02WRxAwx-Bo_25-8-rgb_front,"Or, you maybe what we call externally driven, where you need to throw yourself in a lot of activities and laughter and jokes.",0.6369,Positive
02WRxAwx-Bo_3-8-rgb_front,I would strongly recommend laughter is the best medicine.,0.9001,Extremely Positive
02WRxAwx-Bo_4-8-rgb_front,If you can get through the breakup and eventually time does heal wounds.,0.0,Neutral
02WRxAwx-Bo_5-8-rgb_front,So now that we've got that on there we want to make sure and press it all the way around the edge to make sure that it's nice and secure before we start throwing.,0.8442,Extremely Positive
02WRxAwx-Bo_6-8-rgb_front,So just slowly spin your wheel and press down to broaden that base and give it a lot of pressure to hold it on to the top of the pot.,-0.1027,Somewhat Negative
02WRxAwx-Bo_7-8-rgb_front,"Now once it's attached nice and firmly we want to moisten it, but only a very little amount.",0.2617,Somewhat Positive
02WRxAwx-Bo_8-8-rgb_front,You don't want water running down the sides and pooling in this connection area or your lid might get stuck to your base.,-0.3009,Somewhat Negative
02WRxAwx-Bo_9-8-rgb_front,So you need to be very conservative with your water use here.,0.0,Neutral
02aFykvwx6M_0-8-rgb_front,"Now I'm doing, I'm centering, but I'm doing a very miniature version of it.",0.0,Neutral
02aFykvwx6M_1-8-rgb_front,"My left fingers are still the stabilizers and my right fingers are still doing all the work, pushing the clay towards the center of the wheel, and once you've got that nicely centered and just a column you can just take your right middle finger and push in to make a stem and once you've got a stem you can just pinch the top a little bit to pull it out to make a knob.",0.5719,Positive
02aFykvwx6M_10-8-rgb_front,And let that dry slowly so that the connection can become very secure and it doesn't crack off when it dries.,0.4005,Positive
02aFykvwx6M_11-8-rgb_front,This series is going to involve seated poses.,0.0,Neutral
02aFykvwx6M_12-8-rgb_front,"We're going to utilize straps, blocks, different variations of your seated poses.",-0.2263,Somewhat Negative
02aFykvwx6M_13-8-rgb_front,One of the things that's very common when you're getting started with your yoga practice is it's not very comfortable to sit on the floor.,-0.4439,Negative
02aFykvwx6M_14-8-rgb_front,"So what you're going to want to do is be sure that you have some blocks, pillows, some things that you'll be able to do so that when you're sitting, your hips will be higher than your knees.",0.1779,Somewhat Positive
